source,region,variable,target_period,forecast_date,output_type,output_id,value_native,unit_native,value_qq,declared_target,retrieved_at,source_file
gdpnow,US,rgdp_growth,2017Q3,2017-08-03,point,,4.023880490859044,saar_pct,0.9911,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-04,point,,3.6652434076942964,saar_pct,0.904,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-09,point,,3.548799609904396,saar_pct,0.8756,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-10,point,,3.581526206204222,saar_pct,0.8836,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-15,point,,3.6904963215040887,saar_pct,0.9101,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-16,point,,3.849024400837475,saar_pct,0.9487,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-17,point,,3.496615510393686,saar_pct,0.8629,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-23,point,,3.3721872796024233,saar_pct,0.8326,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-24,point,,3.3496640820657175,saar_pct,0.8271,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-25,point,,3.4095758740690707,saar_pct,0.8417,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-28,point,,3.325188865513895,saar_pct,0.8211,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-08-31,point,,3.3291734372423276,saar_pct,0.8221,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-01,point,,3.165780011804231,saar_pct,0.7822,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-05,point,,2.7644428214976147,saar_pct,0.6841,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-06,point,,2.9260077076703084,saar_pct,0.7236,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-08,point,,2.992710901691731,saar_pct,0.7399,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-13,point,,2.9742242300986765,saar_pct,0.7354,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-15,point,,2.2477651737879967,saar_pct,0.5573,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-19,point,,2.2063618233028937,saar_pct,0.5471,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-20,point,,2.1260839196940884,saar_pct,0.5273,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-26,point,,2.1015945593921836,saar_pct,0.5213,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-27,point,,2.1430885187363025,saar_pct,0.5315,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-09-29,point,,2.307932573628846,saar_pct,0.5721,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-02,point,,2.7343019245307687,saar_pct,0.6767,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-04,point,,2.8906608701283476,saar_pct,0.715,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-05,point,,2.819740705484519,saar_pct,0.6976,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-06,point,,2.495259556366225,saar_pct,0.6181,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-12,point,,2.4981101146529294,saar_pct,0.6188,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-13,point,,2.696569612055133,saar_pct,0.6674,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-17,point,,2.7266303341156206,saar_pct,0.6748,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-18,point,,2.7157789460112935,saar_pct,0.6721,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-20,point,,2.620825112914593,saar_pct,0.6489,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-25,point,,2.718164084006891,saar_pct,0.6727,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q3,2017-10-26,point,,2.520085344626244,saar_pct,0.6242,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-10-30,point,,2.933511006926892,saar_pct,0.7254,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-01,point,,4.480901692451922,saar_pct,1.1019,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-02,point,,4.3245637632925105,saar_pct,1.064,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-03,point,,3.304075311892296,saar_pct,0.816,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-09,point,,3.281134973881672,saar_pct,0.8104,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-13,point,,3.2904575141469383,saar_pct,0.8127,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-14,point,,3.295038419491525,saar_pct,0.8138,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-15,point,,3.2449834370692487,saar_pct,0.8016,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-16,point,,3.501047770029575,saar_pct,0.864,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-17,point,,3.418246372239908,saar_pct,0.8438,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-21,point,,3.4384702210414453,saar_pct,0.8488,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-22,point,,3.396177503766862,saar_pct,0.8384,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-27,point,,3.51134741410144,saar_pct,0.8665,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-28,point,,3.0485182278329637,saar_pct,0.7536,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-11-30,point,,2.7400250767002143,saar_pct,0.6781,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-01,point,,3.471796521714987,saar_pct,0.8569,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-04,point,,3.1623725522263335,saar_pct,0.7814,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-05,point,,3.2162668446164,saar_pct,0.7945,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-08,point,,2.882063869187834,saar_pct,0.7129,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-12,point,,2.8196657908339473,saar_pct,0.6976,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-14,point,,3.312936954785628,saar_pct,0.8181,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-15,point,,3.1287492049502763,saar_pct,0.7732,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-19,point,,3.258945898488186,saar_pct,0.805,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-20,point,,3.333177717029212,saar_pct,0.8231,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-22,point,,2.8216061324223496,saar_pct,0.6981,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2017-12-28,point,,2.749613874868162,saar_pct,0.6804,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-03,point,,3.153449805521835,saar_pct,0.7792,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-04,point,,3.1137262358142737,saar_pct,0.7695,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-05,point,,2.7081485588755783,saar_pct,0.6703,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-10,point,,2.780700162646399,saar_pct,0.688,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-11,point,,2.7648561937546168,saar_pct,0.6842,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-12,point,,3.2650155755687083,saar_pct,0.8064,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-17,point,,3.436053579541065,saar_pct,0.8482,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-18,point,,3.4219736612759455,saar_pct,0.8447,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-24,point,,3.3910490968982687,saar_pct,0.8372,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2017Q4,2018-01-25,point,,3.406012219614585,saar_pct,0.8408,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-01-29,point,,4.157121973629496,saar_pct,1.0235,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-01,point,,5.375535384100116,saar_pct,1.3176,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-02,point,,3.9919340475826903,saar_pct,0.9834,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-05,point,,4.047658866872816,saar_pct,0.9969,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-06,point,,4.025079775922702,saar_pct,0.9914,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-09,point,,4.010438074131417,saar_pct,0.9879,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-12,point,,4.015869620133716,saar_pct,0.9892,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-14,point,,3.2498874642388653,saar_pct,0.8028,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-15,point,,3.0929745173313705,saar_pct,0.7644,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-16,point,,3.19780648568746,saar_pct,0.79,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-21,point,,3.090947340793204,saar_pct,0.7639,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-26,point,,2.989144036198832,saar_pct,0.7391,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-02-27,point,,2.580947232188602,saar_pct,0.6391,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-01,point,,3.539122049714871,saar_pct,0.8733,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-02,point,,3.1536029854523084,saar_pct,0.7792,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-05,point,,3.1362428082887917,saar_pct,0.775,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-06,point,,2.9536339181526428,saar_pct,0.7304,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-07,point,,2.8138410286259408,saar_pct,0.6962,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-09,point,,2.4778672411343017,saar_pct,0.6138,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-12,point,,2.465604903955887,saar_pct,0.6108,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-14,point,,1.8516332638984112,saar_pct,0.4597,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-15,point,,1.8133812643714942,saar_pct,0.4503,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-16,point,,1.801315327037889,saar_pct,0.4473,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-21,point,,1.862994007367491,saar_pct,0.4625,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-23,point,,1.7903174022861679,saar_pct,0.4446,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-03-29,point,,2.370264201736827,saar_pct,0.5874,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-02,point,,2.798171407107519,saar_pct,0.6923,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-04,point,,2.512847772369642,saar_pct,0.6224,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-05,point,,2.3163174030306877,saar_pct,0.5741,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-06,point,,1.9899451674604274,saar_pct,0.4938,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-10,point,,1.9721313972629995,saar_pct,0.4894,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-11,point,,2.0100395587668185,saar_pct,0.4988,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-12,point,,2.031604606090065,saar_pct,0.5041,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-16,point,,1.9084210640998744,saar_pct,0.4737,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-17,point,,1.9669743907020587,saar_pct,0.4882,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-23,point,,1.9802607918826487,saar_pct,0.4914,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-24,point,,2.0105989837089444,saar_pct,0.4989,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q1,2018-04-26,point,,1.9833678127606058,saar_pct,0.4922,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-04-30,point,,4.067151343983233,saar_pct,1.0016,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-01,point,,4.136687335664679,saar_pct,1.0185,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-02,point,,3.9416310172589064,saar_pct,0.9712,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-03,point,,3.9911476714855176,saar_pct,0.9832,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-04,point,,3.9296024810775654,saar_pct,0.9682,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-09,point,,4.031869618200634,saar_pct,0.9931,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-10,point,,4.043263726497193,saar_pct,0.9958,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-11,point,,4.03412014584712,saar_pct,0.9936,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-15,point,,4.069263078590835,saar_pct,1.0022,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-16,point,,4.1287585892687995,saar_pct,1.0166,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-17,point,,4.241388324599393,saar_pct,1.0439,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-23,point,,4.327364425689173,saar_pct,1.0647,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-24,point,,4.155003506688937,saar_pct,1.0229,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-25,point,,4.035101496156002,saar_pct,0.9939,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-29,point,,4.111848733221657,saar_pct,1.0125,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-05-31,point,,4.673251835371728,saar_pct,1.1484,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-01,point,,4.843626642118504,saar_pct,1.1895,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-04,point,,4.548371903283432,saar_pct,1.1182,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-05,point,,4.566880596490908,saar_pct,1.1227,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-06,point,,4.489652543027467,saar_pct,1.104,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-08,point,,4.557093928363121,saar_pct,1.1203,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-12,point,,4.630547026898624,saar_pct,1.1381,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-13,point,,4.589019945248429,saar_pct,1.128,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-14,point,,4.803871863164888,saar_pct,1.1799,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-15,point,,4.601955555672799,saar_pct,1.1312,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-19,point,,4.708819320741076,saar_pct,1.157,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-20,point,,4.678883415038126,saar_pct,1.1497,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-25,point,,4.623558270402994,saar_pct,1.1364,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-27,point,,4.481626887483947,saar_pct,1.1021,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-06-29,point,,3.8340092848631047,saar_pct,0.945,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-02,point,,4.086144674340808,saar_pct,1.0062,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-03,point,,3.9842835485136785,saar_pct,0.9815,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-05,point,,3.9153688401802,saar_pct,0.9648,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-06,point,,3.8380454754887383,saar_pct,0.946,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-11,point,,3.89624133383919,saar_pct,0.9601,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-12,point,,4.168969795649247,saar_pct,1.0263,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-13,point,,4.1827436270999385,saar_pct,1.0297,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-16,point,,4.532327149308135,saar_pct,1.1143,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-17,point,,4.530714953859549,saar_pct,1.1139,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-18,point,,4.512909131867793,saar_pct,1.1096,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-23,point,,4.493796612103185,saar_pct,1.105,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-25,point,,4.411545738367706,saar_pct,1.0851,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q2,2018-07-26,point,,3.8224618554500767,saar_pct,0.9422,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-07-31,point,,4.686256950212364,saar_pct,1.1515,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-01,point,,4.950681190302064,saar_pct,1.2153,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-02,point,,4.928524480858765,saar_pct,1.21,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-03,point,,4.370490263933169,saar_pct,1.0752,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-09,point,,4.324409038855337,saar_pct,1.064,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-10,point,,4.388433929666968,saar_pct,1.0795,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-14,point,,4.39053103895426,saar_pct,1.08,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-15,point,,4.319659740236559,saar_pct,1.0628,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-16,point,,4.254075438684857,saar_pct,1.047,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
gdpnow,US,rgdp_growth,2018Q3,2018-08-22,point,,4.266955326265998,saar_pct,1.0501,advance,2026-07-06T11:16:55+00:00,gdpnow_tracking.xlsx
