WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	Estimates Start After	
744	TUN	NGDP_RPCH	Tunisia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.400	5.522	-0.482	4.674	5.731	5.668	-1.453	6.701	0.071	2.579	7.075	4.138	8.009	2.477	3.628	2.671	6.855	5.725	4.963	6.017	4.300	3.796	1.323	4.702	6.236	3.487	5.244	6.710	4.238	3.043	3.511	-2.047	4.217	2.430	3.090	0.968	1.117	2.238	2.547	1.512	-9.340	3.095	2.242	n/a	n/a	n/a	n/a	n/a	2020	
186	TUR	NGDP_RPCH	Turkey	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.779	4.365	3.429	4.758	6.823	4.258	6.941	10.027	2.121	0.253	9.255	0.926	5.984	8.042	-5.456	7.190	7.007	7.528	3.092	-3.263	6.933	-5.750	6.448	5.763	9.796	8.992	6.948	5.044	0.815	-4.823	8.427	11.200	4.788	8.486	4.940	6.084	3.323	7.502	2.980	0.890	1.794	10.986	2.696	3.040	3.679	3.328	3.334	3.300	2021	
925	TKM	NGDP_RPCH	Turkmenistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-10.000	-17.300	-7.200	-6.700	-11.300	6.700	16.499	18.587	20.391	15.768	17.095	14.692	13.040	10.967	11.057	14.747	6.133	16.194	12.852	6.133	-0.337	3.842	2.986	-0.977	4.707	0.882	-3.389	-2.954	4.929	1.566	2.547	2.032	1.937	1.742	1.773	2020	
869	TUV	NGDP_RPCH	Tuvalu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.695	8.317	-4.351	-1.888	-3.746	1.301	6.905	6.579	-5.620	-2.468	7.520	-2.853	3.805	1.667	9.379	4.746	3.373	1.581	13.874	1.006	2.532	3.001	3.500	4.000	3.800	3.700	3.500	2019	
746	UGA	NGDP_RPCH	Uganda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.392	3.859	8.205	4.899	-3.000	-3.000	0.946	4.000	8.294	6.403	6.497	1.778	5.850	6.686	7.694	9.174	6.595	4.620	6.074	7.953	3.941	8.765	7.057	6.159	5.803	10.007	7.049	8.064	10.428	8.069	7.484	7.677	2.333	3.938	5.745	7.999	0.172	6.803	5.597	7.685	-1.448	5.096	4.869	6.456	6.053	7.581	6.821	6.845	2020	
926	UKR	NGDP_RPCH	Ukraine	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-14.200	-22.900	-12.200	-10.000	-3.000	-1.900	-0.200	5.900	8.800	5.300	9.500	11.800	3.100	7.600	8.200	2.200	-15.100	4.100	5.460	0.224	0.002	-6.575	-9.788	2.417	2.360	3.488	3.199	-3.800	3.400	-35.000	n/a	n/a	n/a	n/a	n/a	2020	
466	ARE	NGDP_RPCH	United Arab Emirates	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.780	8.024	-7.188	-5.250	4.451	-2.522	-19.269	5.304	-2.623	15.733	23.562	2.141	3.095	-0.029	7.363	6.580	5.340	8.553	0.791	3.751	12.329	1.284	2.478	8.813	9.577	4.867	9.831	3.231	3.215	-5.229	1.595	6.930	4.485	5.053	4.284	5.106	3.061	2.374	1.190	3.412	-6.135	2.267	4.244	3.796	3.842	3.896	4.034	4.240	2020	
112	GBR	NGDP_RPCH	United Kingdom	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.059	-0.693	1.971	4.198	2.241	4.125	3.155	5.396	5.602	2.444	0.634	-1.186	0.313	2.401	3.768	2.444	2.428	4.909	3.154	2.990	3.672	2.073	2.123	3.030	2.356	2.593	2.584	2.269	-0.240	-4.247	2.131	1.458	1.470	1.890	2.991	2.623	2.263	2.134	1.651	1.672	-9.270	7.441	3.749	1.197	1.450	2.242	1.840	1.498	2020	
111	USA	NGDP_RPCH	United States	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.257	2.538	-1.803	4.584	7.236	4.170	3.462	3.460	4.177	3.672	1.886	-0.108	3.522	2.752	4.029	2.684	3.772	4.447	4.481	4.795	4.077	0.954	1.696	2.796	3.852	3.483	2.783	2.011	0.122	-2.600	2.709	1.550	2.281	1.842	2.288	2.707	1.668	2.255	2.919	2.289	-3.405	5.677	3.708	2.250	1.438	1.681	1.700	1.700	2021	
298	URY	NGDP_RPCH	Uruguay	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.975	1.900	-9.340	-3.281	-1.092	1.475	8.857	7.933	1.467	1.104	0.297	3.539	7.932	2.658	7.281	-1.448	5.578	5.627	4.519	-1.939	-1.930	-3.844	-7.732	0.805	5.004	7.460	4.099	6.542	7.176	4.243	7.803	5.162	3.538	4.638	3.239	0.371	1.690	1.628	0.478	0.350	-6.115	4.402	3.876	2.992	2.700	2.500	2.200	2.200	2020	
927	UZB	NGDP_RPCH	Uzbekistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.300	-5.200	-0.900	1.700	5.200	4.300	4.300	3.800	4.200	4.000	4.200	7.400	7.000	7.500	9.500	9.000	8.100	7.094	7.525	7.102	7.297	6.874	7.219	5.932	4.395	5.355	5.710	1.886	7.420	3.396	4.951	4.967	5.460	5.490	5.520	2021	
846	VUT	NGDP_RPCH	Vanuatu	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.451	4.375	1.980	3.010	9.577	1.001	-0.149	-2.894	-1.695	1.533	11.697	3.147	2.584	0.736	9.079	1.005	2.328	4.907	1.176	0.337	5.925	-3.398	-5.198	4.288	3.987	5.305	8.461	2.876	5.601	3.037	1.259	3.140	1.010	0.463	3.137	0.367	4.689	6.317	2.900	3.241	-5.402	0.532	2.161	3.372	3.542	3.829	2.971	2.851	2019	
299	VEN	NGDP_RPCH	Venezuela	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-4.947	-1.288	2.645	-9.856	5.223	0.867	6.080	4.801	6.510	-13.920	6.468	9.730	6.060	0.275	-2.349	3.952	-0.198	6.371	0.294	-5.970	3.687	3.394	-8.856	-7.755	18.287	10.318	9.872	8.754	5.278	-3.202	-1.489	4.176	5.626	1.343	-3.894	-6.221	-17.040	-15.671	-19.621	-35.000	-30.000	-1.500	1.500	1.500	n/a	n/a	n/a	n/a		
582	VNM	NGDP_RPCH	Vietnam	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.497	5.797	8.150	7.093	8.397	5.619	3.357	2.549	5.100	7.800	5.047	5.809	8.700	8.078	8.834	9.540	9.340	8.152	5.765	4.774	6.787	6.895	7.080	7.341	7.789	7.547	6.978	7.129	5.662	5.398	6.423	6.413	5.505	5.554	6.422	6.987	6.690	6.940	7.197	7.150	2.944	2.576	6.047	7.246	7.043	6.945	6.836	6.729	2020	
487	WBG	NGDP_RPCH	West Bank and Gaza	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.118	1.215	14.668	14.334	8.281	-8.556	-9.311	-12.488	14.016	21.924	11.291	-0.997	3.788	7.429	8.593	5.777	9.601	6.096	4.699	-0.158	3.721	8.865	1.419	1.227	1.363	-11.318	6.010	4.000	3.500	2.400	2.046	2.047	2.047	2020	
474	YEM	NGDP_RPCH	Yemen	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.293	8.208	4.002	6.722	5.669	4.635	5.231	6.007	3.776	6.182	3.804	3.935	3.747	3.973	5.592	3.170	3.338	3.648	3.866	7.702	-12.715	2.393	4.824	-0.189	-27.995	-9.375	-5.072	0.752	1.400	-8.500	-2.000	1.000	2.500	7.000	6.500	6.000	5.500	2020	
754	ZMB	NGDP_RPCH	Zambia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.854	6.631	-2.912	-1.145	-1.718	1.237	1.698	1.491	9.271	-3.658	-0.579	-0.666	2.052	-0.077	-13.309	2.898	6.219	3.814	-0.386	4.650	3.897	5.317	4.506	6.945	7.032	7.236	7.904	8.352	7.774	9.220	10.298	5.565	7.598	5.057	4.698	2.920	3.777	3.504	4.035	1.441	-2.785	4.309	3.139	3.622	3.965	4.193	4.446	4.844	2020	
698	ZWE	NGDP_RPCH	Zimbabwe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.111	-4.231	-0.454	-7.704	-16.224	-6.270	-7.413	-3.556	-3.401	-16.323	7.396	19.683	14.197	16.658	1.975	2.394	1.794	0.478	4.983	4.732	-6.144	-5.297	6.338	3.467	3.035	3.068	3.109	3.091	3.000	2019	
